index,rank,ur_id,pr_id,similarity_score,create_date,pull_request_date,latest_release_date,user_review,pull_request,url,author,label,relevance
251,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTYxNDYwNTE1,0.13392850756645203,2018-09-26 00:42:10,2018-01-06 01:57:40,2018-01-16 09:23:31,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","More database related cleanup Moved the construction of Dao classes into Dagger so they can be cleanly injected where needed. This lead to cleanup of dependencies, and moving some more code into the Dao classes.",https://github.com/commons-app/apps-android-commons/pull/1047,psh,0,medium
252,2,7060b7da-b9fc-4167-b7d0-a38aca109e1c,MDExOlB1bGxSZXF1ZXN0MTYxNDYwNTE1,0.08481509238481522,2018-01-21 20:17:16,2018-01-06 01:57:40,2018-01-16 09:23:31,When uploading apps it crash everytime so annoying,"More database related cleanup Moved the construction of Dao classes into Dagger so they can be cleanly injected where needed. This lead to cleanup of dependencies, and moving some more code into the Dao classes.",https://github.com/commons-app/apps-android-commons/pull/1047,psh,0,medium
253,3,a72c382a-dac0-4fc1-bf82-8a06f3d53439,MDExOlB1bGxSZXF1ZXN0MTYxNDYwNTE1,0.05976142734289169,2018-04-28 13:56:07,2018-01-06 01:57:40,2018-01-16 09:23:31,"Upload fails. Constantly. App does one job and - well, it doesn't do it.","More database related cleanup Moved the construction of Dao classes into Dagger so they can be cleanly injected where needed. This lead to cleanup of dependencies, and moving some more code into the Dao classes.",https://github.com/commons-app/apps-android-commons/pull/1047,psh,0,medium
254,4,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MTYxNDYwNTE1,0.05909028276801109,2018-09-22 13:46:08,2018-01-06 01:57:40,2018-01-16 09:23:31,Crashes whenever I upload a photo,"More database related cleanup Moved the construction of Dao classes into Dagger so they can be cleanly injected where needed. This lead to cleanup of dependencies, and moving some more code into the Dao classes.",https://github.com/commons-app/apps-android-commons/pull/1047,psh,0,medium
255,5,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTYxNDYwNTE1,0.03982311487197876,2018-12-07 01:24:08,2018-01-06 01:57:40,2018-01-16 09:23:31,Getting error again and again while uploading photos from Google Photos.,"More database related cleanup Moved the construction of Dao classes into Dagger so they can be cleanly injected where needed. This lead to cleanup of dependencies, and moving some more code into the Dao classes.",https://github.com/commons-app/apps-android-commons/pull/1047,psh,0,medium
256,1,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MTYxNTAzMjUx,0.35742470622062683,2018-09-17 18:49:24,2018-01-07 01:15:32,2018-03-30 18:03:05,The app crashes when uploading images. Fix it,"Make 2FA login work with commons Addresses #328 and #352. issue_#328: Logging in to app with two-factor authentication Comment on our review page: I can't login after enabling 2FA I've activated the Two Factor Authentication and the app shows ""Incorrect login"" Has anyone tried this before? Also, is there a need to support 2FA in our app? issue_#352: App ""minimizes"" immediately Nexus 5x (2016), Android 7.1.1 When I open the app, it shows for a second, black screen with the ""My uploads"" title bar, then minimizes itself. It keeps running in the apps list, but when I switch to it, same thing happens.",https://github.com/commons-app/apps-android-commons/pull/1048,maskaravivek,0,medium
257,2,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTYxNTAzMjUx,0.34247931838035583,2018-09-26 00:42:10,2018-01-07 01:15:32,2018-03-30 18:03:05,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Make 2FA login work with commons Addresses #328 and #352. issue_#328: Logging in to app with two-factor authentication Comment on our review page: I can't login after enabling 2FA I've activated the Two Factor Authentication and the app shows ""Incorrect login"" Has anyone tried this before? Also, is there a need to support 2FA in our app? issue_#352: App ""minimizes"" immediately Nexus 5x (2016), Android 7.1.1 When I open the app, it shows for a second, black screen with the ""My uploads"" title bar, then minimizes itself. It keeps running in the apps list, but when I switch to it, same thing happens.",https://github.com/commons-app/apps-android-commons/pull/1048,maskaravivek,0,medium
258,3,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MTYxNTAzMjUx,0.20355573296546936,2018-09-22 13:46:08,2018-01-07 01:15:32,2018-03-30 18:03:05,Crashes whenever I upload a photo,"Make 2FA login work with commons Addresses #328 and #352. issue_#328: Logging in to app with two-factor authentication Comment on our review page: I can't login after enabling 2FA I've activated the Two Factor Authentication and the app shows ""Incorrect login"" Has anyone tried this before? Also, is there a need to support 2FA in our app? issue_#352: App ""minimizes"" immediately Nexus 5x (2016), Android 7.1.1 When I open the app, it shows for a second, black screen with the ""My uploads"" title bar, then minimizes itself. It keeps running in the apps list, but when I switch to it, same thing happens.",https://github.com/commons-app/apps-android-commons/pull/1048,maskaravivek,0,medium
259,1,ccc81547-27b5-47dc-9f36-743433a55781,MDExOlB1bGxSZXF1ZXN0MTYyMTU0NjY1,0.3217342495918274,2018-03-11 10:26:01,2018-01-10 15:36:15,2018-01-31 15:51:53,"I downloaded this app thinking it would give me a nice way to browse wiki Commons, but unfortunately it's only for uploading your own images. That's a nice feature, but I feel that it would be a Much better app if it had a clean, simple built in way of searching, browsing, and viewing, (and downloading/sharing) all of the photos uploaded to wiki Commons. That would make this app easily worth 5 stars!","Develop ui featured images This PR includes UI for featured images (last pic of the days) as discussed here #324 I thought I have added screenshots already, @misaochan , here they are: issue_#324: Showcase featured images Just a wild idea, looking forward to your feedback about it: How about putting a ""List of recently featured images"" at the top of the gallery? Scrollable to the left/right. Plus: Minus:",https://github.com/commons-app/apps-android-commons/pull/1051,neslihanturan,0,high
260,1,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MTYyNjAwOTgy,0.3322014808654785,2018-09-22 13:46:08,2018-01-12 10:51:34,2018-03-30 18:03:05,Crashes whenever I upload a photo,"Implement direct uploads for Nearby Map I decided to submit this PR after getting the Nearby Map direct uploads for #252 sorted, and will work on the Nearby List direct uploads in a separate PR. This is aimed at allowing @neslihanturan to start work on updating the user's real-time position in the Nearby Map once this PR has been merged, while minimizing conflicts. I have tested this on an emulator running API 25. What this PR does: What this PR does NOT cover (and will thus need to be handled in our future PRs): issue_#252: Upload a picture directly from list of nearby places needing photos Update: This is in the IEG renewal and work will begin on it shortly. I have edited the opening post to add the scope and use case. Also making a list of steps as this is a pretty long and involved task. Use case: The current process of contributing images for nearby places that need pictures is rather cumbersome. The user would have to go to the list or map of nearby places, and after finding a location that they want to photograph based on that, they would need to go back to the main screen of the app and submit their image via the standard upload process. None of the wealth of information available in the Wikidata item for that location is utilized in the upload process. Scope: We intend to implement direct uploads, where the process would be: Steps: pull_request_#1034: Fix issue with Nearby item descriptions Seems to fix #823 for me. Could anyone (especially those with a non-English phone language) help test and see if it works for them? Edit: While we're at it, I renamed Description to Label to prevent any further misunderstandings, lol.",https://github.com/commons-app/apps-android-commons/pull/1060,misaochan,0,medium
261,2,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTYyNjAwOTgy,0.319277822971344,2018-12-07 01:24:08,2018-01-12 10:51:34,2018-03-30 18:03:05,Getting error again and again while uploading photos from Google Photos.,"Implement direct uploads for Nearby Map I decided to submit this PR after getting the Nearby Map direct uploads for #252 sorted, and will work on the Nearby List direct uploads in a separate PR. This is aimed at allowing @neslihanturan to start work on updating the user's real-time position in the Nearby Map once this PR has been merged, while minimizing conflicts. I have tested this on an emulator running API 25. What this PR does: What this PR does NOT cover (and will thus need to be handled in our future PRs): issue_#252: Upload a picture directly from list of nearby places needing photos Update: This is in the IEG renewal and work will begin on it shortly. I have edited the opening post to add the scope and use case. Also making a list of steps as this is a pretty long and involved task. Use case: The current process of contributing images for nearby places that need pictures is rather cumbersome. The user would have to go to the list or map of nearby places, and after finding a location that they want to photograph based on that, they would need to go back to the main screen of the app and submit their image via the standard upload process. None of the wealth of information available in the Wikidata item for that location is utilized in the upload process. Scope: We intend to implement direct uploads, where the process would be: Steps: pull_request_#1034: Fix issue with Nearby item descriptions Seems to fix #823 for me. Could anyone (especially those with a non-English phone language) help test and see if it works for them? Edit: While we're at it, I renamed Description to Label to prevent any further misunderstandings, lol.",https://github.com/commons-app/apps-android-commons/pull/1060,misaochan,0,medium
